author|0|body_xml
elmirkinskij|2013/04/03 13:09:47|записи о стаже сзв4
elmirkinskij|2013/04/03 13:09:54|правила скинуть?
elmirkinskij|2013/04/03 13:10:00|чтоб ты время не терял
elmirkinskij|2013/04/03 13:10:04|подправишь и все
iabbliz|2013/04/03 13:10:07|если базы одинаковы то не надо поидее
iabbliz|2013/04/03 13:10:22|ща гляну у себя в копии
elmirkinskij|2013/04/03 13:11:10|ты сначала с галей спишись надо или нет, она рискованная женщина, решила весь регистр грузить. Может прокатило)
iabbliz|2013/04/03 13:14:35|молчит что то
iabbliz|2013/04/03 13:14:41|видимо не надо=)
elmirkinskij|2013/04/03 13:14:51|она долго думает<ss type="smile">:)</ss>
elmirkinskij|2013/04/03 13:14:58|ты вечером в скайпе будешь?
iabbliz|2013/04/03 13:15:13|я тут в пятницу с ней до 00.30 сидел=)
iabbliz|2013/04/03 13:15:19|как то нехочу вечером пока работать=)
iabbliz|2013/04/03 13:15:29|если надо буду..
elmirkinskij|2013/04/03 13:15:46|подумай о часах <ss type="laugh">:D</ss>
elmirkinskij|2013/04/03 13:16:07|просто я и близко не знаю обмены, максимум могу на автомате правила создать)
iabbliz|2013/04/03 13:17:10|<ss type="laugh">:D</ss>
iabbliz|2013/04/03 13:17:21|<quote author="giks03" authorname="Galina Iks" conversation="giks03" guid="xe9c1dafbc175aae10dc8401f63e34568db39b915b569334304f66a42fb73df1e" timestamp="1364994998"><legacyquote>[17:16:38] Galina Iks: </legacyquote>я уже гружу файл который мне эльмира выслала<legacyquote>

&lt;&lt;&lt; </legacyquote></quote>
iabbliz|2013/04/03 13:17:30|не отвертется тебе=)
elmirkinskij|2013/04/03 13:17:48|пусть грузит...там весь регистр начиная с начала времен....<ss type="smile">:)</ss>
elmirkinskij|2013/04/04 04:45:52|Привет, как дела? перенесли вчера стаж?
iabbliz|2013/04/04 04:46:07|да
iabbliz|2013/04/04 04:46:09|привет
elmirkinskij|2013/04/04 06:08:23|форма документа &quot;ордер на нанесение&quot; нужна?
iabbliz|2013/04/04 07:11:27|теперь тут=)
iabbliz|2013/04/04 07:11:32|во напали все с утра
iabbliz|2013/04/04 07:11:38|еле отбился
iabbliz|2013/04/04 07:11:39|=)
iabbliz|2013/04/04 07:12:01|вообще да нужна
elmirkinskij|2013/04/04 07:12:12|долго?
iabbliz|2013/04/04 07:12:27|могу пока отпустить
iabbliz|2013/04/04 07:12:33|если не надолго
elmirkinskij|2013/04/04 07:12:43|<quote author="iabbliz" authorname="Антон Иванов" conversation="iabbliz" guid="x642e12e763f115cedf7d43ac226593cd7412c110a501cbaceca8944b8e1f24c1" timestamp="1365059486"><legacyquote>[11:11:26] Антон Иванов: </legacyquote>еле отбился
=)<legacyquote>

&lt;&lt;&lt; </legacyquote></quote>я говорю волшебные слова &quot;Договаривайтесь с Верой&quot; и все отстают<ss type="smile">:)</ss>
elmirkinskij|2013/04/04 07:12:50|да, не долго.
iabbliz|2013/04/04 07:13:36|<quote author="iabbliz" authorname="Антон Иванов" conversation="grigoryukdp" guid="x61c91855b422ea117c8653744fc4846cdc882efb6f35ef13755cfa6b5c950007" timestamp="1364990960"><legacyquote>[03.04.2013 16:09:20] Антон Иванов: </legacyquote>Партнер, при создании нового автоматически должны быть заполнены скидки значениями по умолчанию для этого пользователя<legacyquote>

&lt;&lt;&lt; </legacyquote></quote>дык с утра было продолжения Зила
iabbliz|2013/04/04 07:13:40|новую обработку писал
iabbliz|2013/04/04 07:13:41|=)
iabbliz|2013/04/04 07:13:48|кто то подкинул вчера=)
iabbliz|2013/04/04 07:14:01|уже не по стажу писал
elmirkinskij|2013/04/04 07:14:49|<quote author="iabbliz" authorname="Антон Иванов" conversation="iabbliz" guid="xdef9fd9a86772c9cd4cc095a2b63cc5138d833e08cf0a485d2118d87c9f73924" timestamp="1365059603"><legacyquote>[11:13:23] Антон Иванов: </legacyquote>[3 апреля 2013 г. 16:09] Антон Иванов: 

&lt;&lt;&lt; Партнер, при создании нового автоматически должны быть заполнены скидки значениями по умолчанию для этого пользователя<legacyquote>

&lt;&lt;&lt; </legacyquote></quote>это ты к чему?
iabbliz|2013/04/04 07:15:04|ну туда скопировал=)
iabbliz|2013/04/04 07:15:16|<quote author="elmirkinskij" authorname="Эльмира-ВЦ &quot;Раздолье&quot; ЛК 1с" conversation="elmirkinskij" guid="x236336a873f7936f00fab9fb70fc34eda00a884f6ede6595022ae6133071a61e" timestamp="1365059563"><legacyquote>[11:12:43] Эльмира-ВЦ &quot;Раздолье&quot; ЛК 1с: </legacyquote>я говорю волшебные слова &quot;Договаривайтесь с Верой&quot; и все отстают<ss type="smile">:)</ss><legacyquote>

&lt;&lt;&lt; </legacyquote></quote>это хотел
elmirkinskij|2013/04/04 07:15:38|аа..ну зил это другое дело, они не отстают)
iabbliz|2013/04/04 07:15:50|форму отпустил
elmirkinskij|2013/04/04 07:24:30|я отпустила
iabbliz|2013/04/04 07:24:47|спасибо
elmirkinskij|2013/04/04 09:43:25|Можешь снова ненадолго форму ордера отпустить?
iabbliz|2013/04/04 09:43:45|сек
elmirkinskij|2013/04/04 09:47:47|напишешь
iabbliz|2013/04/04 09:47:53|да
iabbliz|2013/04/04 09:50:00|отпустил
elmirkinskij|2013/04/04 10:10:12|отпутсила
iabbliz|2013/04/04 10:10:34|спс
iabbliz|2013/04/04 12:36:29|ты в круг модел?
iabbliz|2013/04/04 12:36:41|отпусти мне рзд общий
elmirkinskij|2013/04/04 12:36:48|сейчас
elmirkinskij|2013/04/04 12:37:50|готово
iabbliz|2013/04/04 12:38:05|спасибо
iabbliz|2013/04/05 04:42:38|Привет
iabbliz|2013/04/05 04:45:52|Напиши какие задачи у тебя в работе
iabbliz|2013/04/05 04:45:57|чтобы я взял другие
iabbliz|2013/04/05 04:46:18|НСИ 58 на мне
iabbliz|2013/04/05 04:58:59|НСИ.26
НСИ.27
НСИ.28
НСИ.29
 задал вопрос пасечнику
iabbliz|2013/04/05 04:59:06|Сервис.1
тоже делать буду
iabbliz|2013/04/05 06:55:53|НСИ.20 Пасечник сказал пока не делать
iabbliz|2013/04/05 06:55:59|НСИ.23 делаю
iabbliz|2013/04/05 07:32:11|Склад.41
Склад.38
забираю
elmirkinskij|2013/04/08 04:32:31|Привет, у меня в работе пока только сервис.7.
iabbliz|2013/04/08 04:33:21|ок.
iabbliz|2013/04/08 04:33:24|Привет
iabbliz|2013/04/08 04:33:48|а склад.23 сделала?
elmirkinskij|2013/04/08 04:34:08|не помню что там
elmirkinskij|2013/04/08 04:34:11|сейчас посмотрю
iabbliz|2013/04/08 04:34:15|Не продуман механизм работы после не полной сборки товара складом по ПНС, необходимо обсуждение
elmirkinskij|2013/04/08 04:34:28|нет, не делала. В четверг не было времени.
iabbliz|2013/04/08 04:36:30|будешь делать?
elmirkinskij|2013/04/08 04:37:24|делай, если делаешь. Я пока с сервис.7 разберусь, там на 4 часа работы.
iabbliz|2013/04/08 04:37:34|понял
iabbliz|2013/04/08 04:40:34|У тебя подключается ВПН?
elmirkinskij|2013/04/08 04:40:46|сейчас проверю
elmirkinskij|2013/04/08 04:41:56|да
iabbliz|2013/04/08 04:42:04|хм
iabbliz|2013/04/08 04:42:24|у меня что то не хочет=)
elmirkinskij|2013/04/08 04:42:48|капризничает) у меня с первого раза подключился
iabbliz|2013/04/08 08:11:27|Эльмира если доделаешь задачу, новую спрашивай у меня=) А то тут еще и 3-ий чел будет
iabbliz|2013/04/08 08:11:38|надо чтобы через одного все задачи распределялись
elmirkinskij|2013/04/08 08:11:49|хорошо
elmirkinskij|2013/04/08 08:12:03|<quote author="iabbliz" authorname="Антон Иванов" conversation="iabbliz" guid="x5fe9d1b869ab62846f1e5d11f493bba6ef731e2f0e6cb740220fb98dd19ae573" timestamp="1365408681"><legacyquote>[12:11:21] Антон Иванов: </legacyquote> если доделаешь задачу<legacyquote>

&lt;&lt;&lt; </legacyquote></quote>как-то пессимистично...<ss type="smile">:)</ss>
iabbliz|2013/04/08 08:12:30|да нет=)
iabbliz|2013/04/08 10:45:19|Эльмира, я добавил колонку в файл ошибок
iabbliz|2013/04/08 10:45:22|последняя справа
iabbliz|2013/04/08 10:45:26|&quot;Кто исправлял&quot;
iabbliz|2013/04/08 10:45:42|дополнительно надо указаывать
iabbliz|2013/04/08 10:45:47|с Верой согласовал
iabbliz|2013/04/08 10:46:01|а то нас 3-ое, только и будем потом перекидывать=)
elmirkinskij|2013/04/08 10:46:42|ок, я приписывала справа, но без колонки.
elmirkinskij|2013/04/08 10:52:44|у тебя база учета работает?
iabbliz|2013/04/08 10:52:54|да как то не особо
iabbliz|2013/04/08 10:53:03|2 раза подвисла
iabbliz|2013/04/08 10:53:10|ща тоже в подвисоне
elmirkinskij|2013/04/08 10:53:26|Малышев письмо написал на почту, что перезапустит
elmirkinskij|2013/04/08 10:53:39|какие задачи можно делать?
iabbliz|2013/04/08 10:53:47|сек
iabbliz|2013/04/08 11:00:05|НСИ.63 Партнеры, нет контроля обязательных полей, список полей: регион, категория, статус, менеджер развития, источник ,  а менеджер ведения, отдел и владелец должен заполняться из группы текущего пользователя.
elmirkinskij|2013/04/08 11:07:50|ага, а контрагентов-то захватил..
iabbliz|2013/04/08 11:07:59|сек=)
iabbliz|2013/04/08 11:10:14|НСИ.65
 тоже бери
elmirkinskij|2013/04/08 11:16:16|а ты скоро отпустишь?
iabbliz|2013/04/08 11:16:26|да там сервер ребутят...
iabbliz|2013/04/08 11:16:32|как только включат отпущу
elmirkinskij|2013/04/08 11:18:32|аа, ок
elmirkinskij|2013/04/08 11:18:38|отпишись
iabbliz|2013/04/08 11:23:32|вроде запустили
iabbliz|2013/04/08 11:23:35|захожу
iabbliz|2013/04/08 11:23:36|ок
iabbliz|2013/04/08 11:42:43|млин все еще захожу
iabbliz|2013/04/08 11:44:48|Отпустил
elmirkinskij|2013/04/08 11:46:38|ок
elmirkinskij|2013/04/08 11:57:55|а ты не со своего компа с хранилищем работаешь?
iabbliz|2013/04/08 11:58:23|неа
iabbliz|2013/04/08 11:58:40|а ты?
elmirkinskij|2013/04/08 11:59:06|у меня база на моем компьютере и упорно не хочет после перезапуска к хранилищу подключаться
iabbliz|2013/04/08 11:59:23|у меня долго заходила
elmirkinskij|2013/04/08 11:59:46|у меня пишет &quot;неклассифицированная ошибка работы с хранилищем&quot;
elmirkinskij|2013/04/08 12:00:12|в общем я пока другие задачи поделаю. НСИ.63 и 65 сделаю завтра с утра, никому их не отдавай)
iabbliz|2013/04/08 12:05:51|<quote author="elmirkinskij" authorname="Эльмира-ВЦ &quot;Раздолье&quot; ЛК 1с" conversation="elmirkinskij" guid="x52aa8ba5167e9561f7bc4e737c012b57ab9774ed77cd0b93ffce837bd674a561" timestamp="1365422412"><legacyquote>[16:00:12] Эльмира-ВЦ &quot;Раздолье&quot; ЛК 1с: </legacyquote>в общем я пока другие задачи поделаю. НСИ.63 и 65 сделаю завтра с утра, никому их не отдавай)<legacyquote>

&lt;&lt;&lt; </legacyquote></quote>ок=)
elmirkinskij|2013/04/09 06:43:18|Привет, Давай еще задачи)
iabbliz|2013/04/09 06:43:32|Привет
iabbliz|2013/04/09 06:45:25|НСИ.80 возьмешь?
elmirkinskij|2013/04/09 06:45:47|сейчас посмотрю что за зверь)
iabbliz|2013/04/09 06:46:57|вообще лучше бы сделат вот эти
iabbliz|2013/04/09 06:47:00|&quot;НСИ.68
НСИ.70
Склад 48
Зак22
&quot;
iabbliz|2013/04/09 06:47:05|но они у Антона Громова
iabbliz|2013/04/09 06:47:12|и я не знаю сделал он их или нет
elmirkinskij|2013/04/09 06:47:33|лучше сначала узнать..
iabbliz|2013/04/09 06:47:37|ага
elmirkinskij|2013/04/09 06:49:12|а нси.80 мне нравится..8 часов<ss type="smile">:)</ss>
elmirkinskij|2013/04/09 06:49:16|надо брать)
iabbliz|2013/04/09 06:49:25|ну дык все лучшее=)
elmirkinskij|2013/04/09 06:49:31|спасибо)
iabbliz|2013/04/09 06:49:41|ок закрепляю за тообой=)
iabbliz|2013/04/09 06:50:18|там пасечник должен ответ дать по НСИ
iabbliz|2013/04/09 06:50:29|тогда эту задачу надо будет оставить, и сделать
НСИ.26
НСИ.27
НСИ.28
НСИ.29
iabbliz|2013/04/09 06:50:41|ок?
iabbliz|2013/04/09 06:51:11|всмысле оставить=отложить пока.
elmirkinskij|2013/04/09 06:53:41|ок
elmirkinskij|2013/04/09 06:53:47|тебе ответит?
iabbliz|2013/04/09 06:54:13|да, как только ответит сразу тебе напишиу
iabbliz|2013/04/09 06:54:15|перешлю
elmirkinskij|2013/04/09 13:12:42|Пометь, пожалуйста,  зеленым в файле НСИ.63? там пока занято, а я ухожу
iabbliz|2013/04/09 13:13:20|ок
elmirkinskij|2013/04/10 07:13:45|Привет, дай задачки?
iabbliz|2013/04/10 07:15:19|сек
iabbliz|2013/04/10 07:15:50|Можешь спросить у пасечника за
iabbliz|2013/04/10 07:15:53|<quote author="iabbliz" authorname="Антон Иванов" conversation="elmirkinskij" guid="x3ffe8d5d80f49e6758f6bdd798c1ac33886531d037f43e91250c868a5c0b54bc" timestamp="1365490229"><legacyquote>[09.04.2013 10:50:29] Антон Иванов: </legacyquote>НСИ.26
НСИ.27
НСИ.28
НСИ.29<legacyquote>

&lt;&lt;&lt; </legacyquote></quote>
iabbliz|2013/04/10 07:16:05|лучше бы их сделать
elmirkinskij|2013/04/10 07:17:11|а что вы у него спрашивали про них?
iabbliz|2013/04/10 07:17:36|да ничего особого, только спросил что надо по этим задачам сделать
iabbliz|2013/04/10 07:17:41|он сказал, надо уточнить
elmirkinskij|2013/04/10 07:20:22|[11:18:09] Эльмира-ВЦ &quot;Раздолье&quot; ЛК 1с: Добрый день, вы уточнили по задачам нси.26-29?
[11:19:43] Григорий Пасечник: Нет по этим еще не уточнил
elmirkinskij|2013/04/10 07:20:26|давай еще)
elmirkinskij|2013/04/10 07:29:15|даешь?
iabbliz|2013/04/10 07:29:33|по скайпу общение было
iabbliz|2013/04/10 07:29:34|сек
iabbliz|2013/04/10 07:29:51|большое задание НСИ.36
iabbliz|2013/04/10 07:29:53|возьмешь?
elmirkinskij|2013/04/10 07:31:04|а что за задание? сейчас посмотрю и скажу
elmirkinskij|2013/04/10 09:07:49|Надолго конфигурацию захватил?
iabbliz|2013/04/10 09:19:08|обедал
iabbliz|2013/04/10 09:19:10|сек отпущу
elmirkinskij|2013/04/10 09:19:44|напиши когда отпустишь
iabbliz|2013/04/10 09:19:51|отпустил
iabbliz|2013/04/10 09:20:10|нси 36 берешь?
elmirkinskij|2013/04/10 09:22:12|да, Пасечник её раздробил на мелкие части
elmirkinskij|2013/04/10 09:22:14|там на 3 часа только
elmirkinskij|2013/04/10 09:22:23|сейчас еще просить буду)
iabbliz|2013/04/10 09:22:27|оО
iabbliz|2013/04/10 09:22:34|пошел выбирать
elmirkinskij|2013/04/10 09:59:19|Получила справочник контрагенты из хранилища
elmirkinskij|2013/04/10 09:59:22|а что с ним?
elmirkinskij|2013/04/10 09:59:40|у него на форме ни один реквизит не связан с реквизитами справочника
elmirkinskij|2013/04/10 09:59:56|у меня глюк? или у тебя то же самое?
iabbliz|2013/04/10 10:00:40|по контрагентам ничего не делал...
iabbliz|2013/04/10 10:00:46|но Эльвира сегодня ругалась...
iabbliz|2013/04/10 10:00:48|на это
elmirkinskij|2013/04/10 10:01:11|а что с ним? странно...
elmirkinskij|2013/04/10 10:01:32|Я вчера только в модуле объекта писала
elmirkinskij|2013/04/10 10:02:16|8го вообще с ним не работала
elmirkinskij|2013/04/10 10:02:25|а можно как-то выяснить что произошло?
elmirkinskij|2013/04/10 10:03:28|или легче все обратно закрепить?
iabbliz|2013/04/10 10:03:40|в любом случае надо закреплять
elmirkinskij|2013/04/10 10:03:49|<ss type="facepalm">(facepalm)</ss>
iabbliz|2013/04/10 10:04:09|погоди
iabbliz|2013/04/10 10:04:12|дай мне 15 мин
elmirkinskij|2013/04/10 10:04:20|пока ничего не делаю тогда
iabbliz|2013/04/10 10:07:38|ок
iabbliz|2013/04/10 10:13:33|2 438 1.3.28.1 Справочник.Контрагенты.Форма.ФормаЭлемента 08.04.2013 15:43:57 ivanov
iabbliz|2013/04/10 10:13:45|все было еще нормально
iabbliz|2013/04/10 10:13:52|судя по истории
iabbliz|2013/04/10 10:13:54|конфигурации
iabbliz|2013/04/10 10:14:10|после этого форму элемент правил только Громов Антон
iabbliz|2013/04/10 10:14:17|смотрю что было
elmirkinskij|2013/04/10 10:14:23|я вчера правила только модуль
elmirkinskij|2013/04/10 10:14:39|не думаю что могло что-то  полететь...
elmirkinskij|2013/04/10 10:14:46|но боюся этого)
iabbliz|2013/04/10 10:14:58|модуль справочника никак не повлияет
iabbliz|2013/04/10 10:15:06|другой вопрос как такое могли сделать
elmirkinskij|2013/04/10 10:15:23|меня больше интересует вопрос кому исправлять)
elmirkinskij|2013/04/10 11:16:37|ну что там?
iabbliz|2013/04/10 11:16:58|кто внес изменения нашли
iabbliz|2013/04/10 11:17:04|как именно это случилось непонятно
elmirkinskij|2013/04/10 11:17:10|кто? не я?
iabbliz|2013/04/10 11:17:25|нет
elmirkinskij|2013/04/10 11:17:47|ура! так я пока не делаю свои задачи?
iabbliz|2013/04/10 11:33:57|сек=)
iabbliz|2013/04/10 11:36:38|Прод.78 Реализация – добавить возможность заполнить из отчета консигнатора
iabbliz|2013/04/10 11:36:42|бери эту пока
elmirkinskij|2013/04/10 11:36:53|ок
elmirkinskij|2013/04/10 11:45:47|есть еще задачи? Эльвира долго отвечает
iabbliz|2013/04/10 11:51:39|Эльмира а ты в конфигурации КругМодел
elmirkinskij|2013/04/10 11:51:53|да, вышла
elmirkinskij|2013/04/10 12:03:39|<quote author="elmirkinskij" authorname="Эльмира-ВЦ &quot;Раздолье&quot; ЛК 1с" conversation="iabbliz" guid="xf55dd1923f4a97175fae3b3c3d1ee5b71606dc93c4ff3860b3eaf899ce9736d3" timestamp="1365594335"><legacyquote>[15:45:35] Эльмира-ВЦ &quot;Раздолье&quot; ЛК 1с: </legacyquote>есть еще задачи? Эльвира долго отвечает<legacyquote>

&lt;&lt;&lt; </legacyquote></quote>
iabbliz|2013/04/10 12:12:15|мдааа
iabbliz|2013/04/10 12:12:19|капец а не день
iabbliz|2013/04/10 12:16:21|по ШК не хочешь ?
elmirkinskij|2013/04/10 12:16:53|пока не надо
elmirkinskij|2013/04/10 12:16:58|цандер делаю
iabbliz|2013/04/10 12:17:00|ок.
elmirkinskij|2013/04/10 12:35:46|там все исправили?
iabbliz|2013/04/10 12:40:33|да надо взять из хранилища
elmirkinskij|2013/04/10 12:40:40|ок
elmirkinskij|2013/04/10 12:43:32|а Кузнецов отпустит контрагентов?
iabbliz|2013/04/10 12:44:04|Громов?
elmirkinskij|2013/04/10 12:44:58|Кузнецов
iabbliz|2013/04/10 12:46:42|s_filth
iabbliz|2013/04/10 12:46:44|=)
iabbliz|2013/04/10 12:46:46|скайп
elmirkinskij|2013/04/10 12:46:58|ок
elmirkinskij|2013/04/10 12:59:42|<ss type="angry">(angry)</ss> забирай у меня прод.78, я уже час спрашиваю у Эльвиры что с ним делать, она меня игнорирует
iabbliz|2013/04/10 13:00:26|=)
iabbliz|2013/04/10 13:00:52|мб эти возьмешь?
iabbliz|2013/04/10 13:00:54|Сервис.14
Сервис.15
iabbliz|2013/04/10 13:00:55|там по ШК
iabbliz|2013/04/10 13:01:08|просто сегодня на 12 часов отдал задач субподрядчикам
iabbliz|2013/04/10 13:01:22|там остались другие задачи которые в работе уже
iabbliz|2013/04/10 13:01:26|т.е. по ним спросил
elmirkinskij|2013/04/10 13:01:30|если они мелкие то возьму. Сейчас посмотрю. Если большие- не буду.
iabbliz|2013/04/11 05:24:42|Привет
iabbliz|2013/04/11 05:24:43|как дела
elmirkinskij|2013/04/11 05:25:31|Привет, нормально) сейчас контрагентов исправлю то, что вчера не доделала и переключусь на биаксплен.
elmirkinskij|2013/04/11 05:25:38|прод.78 не делала
iabbliz|2013/04/11 05:26:07|ок, пиши когда надо будут задачи
elmirkinskij|2013/04/11 05:26:14|ок
elmirkinskij|2013/04/11 05:29:16|а вы узнали почему слетели реквизиты? чего не нужно делать?
iabbliz|2013/04/11 05:29:39|как именно такое случилось мне не понятно
iabbliz|2013/04/11 05:29:45|только предположения...
iabbliz|2013/04/11 05:29:55|врятли со злым умыслом так сделали
elmirkinskij|2013/04/11 05:30:31|ну это понятно, просто вдруг я так же сделаю) хотелось бы знать чего делать не нужно)
iabbliz|2013/04/11 05:31:41|Одно из предположений было что они в форме элемента
iabbliz|2013/04/11 05:31:46|там есть основной реквизит
iabbliz|2013/04/11 05:31:49|его удалили
iabbliz|2013/04/11 05:31:53|но это оказалось не так
iabbliz|2013/04/11 12:52:31|Как дела?
iabbliz|2013/04/11 12:52:34|задачи не нужны?=)
elmirkinskij|2013/04/11 12:53:19|пока нет, давай меняться?<ss type="smile">:)</ss> не глядя- я тебе Биаксплен, ты мне круг))
iabbliz|2013/04/11 12:53:28|Пока нет=)
elmirkinskij|2013/04/11 12:54:01|но стоило попытаться)
iabbliz|2013/04/11 12:54:15|Скоро там же буду=)
iabbliz|2013/04/11 12:54:18|не волнуйся=)
elmirkinskij|2013/04/11 12:54:35|почему-то постоянно занят bugstracking
iabbliz|2013/04/11 12:54:47|не я
iabbliz|2013/04/11 12:54:48|=)
iabbliz|2013/04/11 12:55:04|у меня сейчас открылся норм
iabbliz|2013/04/11 12:55:06|пробуй
iabbliz|2013/04/11 12:55:08|закрыл
elmirkinskij|2013/04/11 12:55:12|сейчас
iabbliz|2013/04/11 13:05:24|у тебя в работе какие задачи
iabbliz|2013/04/11 13:05:29|или сейчас никаких
iabbliz|2013/04/11 13:05:33|Сервис.14
Сервис.15
эти же не делала?
iabbliz|2013/04/11 13:05:35|могу сам?
elmirkinskij|2013/04/11 13:05:44|можешь
elmirkinskij|2013/04/11 13:05:49|у меня нет никаких
iabbliz|2013/04/11 13:05:49|ок
iabbliz|2013/04/12 06:32:05|Привет
iabbliz|2013/04/12 06:32:15|можешь попробовать зайти в КругМодел в конфигуратор
iabbliz|2013/04/12 06:32:15|?
elmirkinskij|2013/04/12 06:32:17|привет
elmirkinskij|2013/04/12 06:32:19|сейчас
elmirkinskij|2013/04/12 06:32:40|вылетает
elmirkinskij|2013/04/12 07:01:45|Есть задачки по кругу?
iabbliz|2013/04/12 07:02:44|да
iabbliz|2013/04/12 07:02:47|сек
iabbliz|2013/04/12 07:04:39|Сервис.8
Склад 50
Произв.32
iabbliz|2013/04/12 07:04:55|Склад 51
Склад 52
iabbliz|2013/04/12 07:05:16|пока наверно хватит
elmirkinskij|2013/04/12 07:05:27|наверное да)
elmirkinskij|2013/04/12 07:07:32|ты смотрел сервис.8? думаешь там только на 2 часа работы?
iabbliz|2013/04/12 07:08:07|Не смотрел
iabbliz|2013/04/12 07:08:10|не оценивал=)
elmirkinskij|2013/04/12 08:42:38|А можешь сказать можно в каком-то обработчике отловить открытие формы любого документа?
iabbliz|2013/04/12 08:43:07|нет
iabbliz|2013/04/12 08:43:11|нельзя
iabbliz|2013/04/12 08:43:21|типа подписка на событие формы
iabbliz|2013/04/12 08:43:22|=)
iabbliz|2013/04/12 08:43:26|но такой еще нет
elmirkinskij|2013/04/12 08:43:50|При открытии проведенного документа, устанавливать по умолчанию режим ТолькоПросмотр = Истина. В меню действия добавить кнопку &quot;Изменить документ&quot;. Добавление этого пункта строить аналогично типовому пункту &quot;Редактировать номер&quot; - из общего модуля.
elmirkinskij|2013/04/12 08:44:01|а это как можно сделать без подписки?
elmirkinskij|2013/04/12 08:44:06|я может не знаю...
iabbliz|2013/04/12 08:44:14|только ручками в каждом документе
elmirkinskij|2013/04/12 08:44:15|но по-моему каждый править надо...
elmirkinskij|2013/04/12 08:44:33|а 2 часа на это хватит?
iabbliz|2013/04/12 08:44:54|В любом случае нужен перечень документов где это делать
iabbliz|2013/04/12 08:45:03|и тогда уже можно оценить хватит или нет
iabbliz|2013/04/12 08:45:10|в базе 360 видов документов
iabbliz|2013/04/12 08:45:13|в конфигурации
iabbliz|2013/04/12 08:45:29|на каждый мин 10-20 надо пусть считают
elmirkinskij|2013/04/12 08:45:42|При изменении проведенного документа, любого задавать вопрос типа &quot;вы уверены что ходите изменить документ?&quot;.
elmirkinskij|2013/04/12 08:45:43|это к нему же относится
elmirkinskij|2013/04/12 08:45:44|так что во всех это надо делать
elmirkinskij|2013/04/12 08:45:53|не прокатит же за 2 часа? окей, спасибо за консультацию<ss type="smile">:)</ss>)
elmirkinskij|2013/04/12 08:54:22|дай другие задачки? я вопросы задала Светлане по складу.
iabbliz|2013/04/12 08:55:16|Сервис.11
Сервис.12
elmirkinskij|2013/04/12 09:52:16|Антон, а чей раздел Сервис?
elmirkinskij|2013/04/12 09:52:21|не Юдановой разве?
iabbliz|2013/04/12 10:05:38|Пасечника
iabbliz|2013/04/12 10:05:41|вроде
elmirkinskij|2013/04/12 10:31:21|круг модел так и не открывается?
iabbliz|2013/04/12 10:31:41|не пробовал
elmirkinskij|2013/04/12 11:30:15|Давай еще задачи)
iabbliz|2013/04/12 11:31:22|НСИ.74
elmirkinskij|2013/04/12 11:33:34|Просьба дать пояснение по механизму работы артикулу поставщика и артикулам поставщика в таблице артикулов поставщиков
это?
iabbliz|2013/04/12 11:33:47|нет
iabbliz|2013/04/12 11:33:57|Шаблоны договоров - изменение  механизма
elmirkinskij|2013/04/12 12:16:58|что за задачи...по всем уточнения..давай еще)
elmirkinskij|2013/04/12 12:17:43|нси.74 я начала уже, так что никому не отдавай
iabbliz|2013/04/12 12:17:55|=)))
iabbliz|2013/04/12 12:18:02|а я думал все перепелила=)
iabbliz|2013/04/12 12:18:06|уже
iabbliz|2013/04/12 12:18:08|=))
elmirkinskij|2013/04/12 12:18:20|ага, я же супер гений)
iabbliz|2013/04/12 12:18:47|могу тебе только 
Сервис.14
Сервис.15
iabbliz|2013/04/12 12:18:49|предложить
iabbliz|2013/04/12 12:19:27|остальные у меня в работе
elmirkinskij|2013/04/12 12:24:32|Пасечник не отвечает, а ты не знаешь сходу - что значит товары без штрихкода? они в каком-то регистре хранятся?
iabbliz|2013/04/12 12:24:51|РС: Штрихкоды
iabbliz|2013/04/12 12:43:34|Эльмира как ты смотришь на то чтобы эти задачи мне вернуть
iabbliz|2013/04/12 12:43:37|14 и 15
iabbliz|2013/04/12 12:43:44|<quote author="iabbliz" authorname="Антон Иванов" conversation="elmirkinskij" guid="x789f4b255577e0e07f489d46d0b851b88b009e143ecd0f4a7cea1f1046614564" timestamp="1365769127"><legacyquote>[16:18:47] Антон Иванов: </legacyquote>Сервис.14
Сервис.15<legacyquote>

&lt;&lt;&lt; </legacyquote></quote>
elmirkinskij|2013/04/12 12:44:01|забирай, я не начала их делать
elmirkinskij|2013/04/12 12:44:08|нси.74 только в работе
iabbliz|2013/04/12 12:44:10|ок, отдам Сочневу
iabbliz|2013/04/12 12:44:13|ок.
elmirkinskij|2013/04/12 12:44:16|остальные не делала
iabbliz|2013/04/12 12:44:30|ты по ним спросила уже да?
elmirkinskij|2013/04/12 12:44:58|а, нет. Сделала Произв.32, Склад.50, Склад.51, Склад.51
elmirkinskij|2013/04/12 12:44:59|остальные не тргогала
iabbliz|2013/04/12 12:49:12|Сервис.8
Сервис.11
Сервис.12
iabbliz|2013/04/12 12:49:16|а по этим что
elmirkinskij|2013/04/12 12:49:42|сервис.8 спросила у Пасечника. Если во все документы вставлять, то нужно 120 часов, а не 4<ss type="smile">:)</ss>
iabbliz|2013/04/12 12:50:04|ну 120 конечно многовато=)
elmirkinskij|2013/04/12 12:50:13|сервис.11, 12- вообще не поняла о чем, задала вопрос
iabbliz|2013/04/12 12:50:36|давай 11 и 12 заберу
